Long,Lat
39.28890661,-76.63714175
39.2890692,-76.63564751
39.28909973,-76.63564952
39.28913359,-76.63565154
39.28975964,-76.63106275
39.28736246,-76.63783331
39.28677226,-76.63687832
39.28699369,-76.63292656
39.28690774,-76.63437437
39.29079634,-76.62853933
39.29296762,-76.63001144
39.29295715,-76.63026989
39.29230652,-76.6289539
39.29149861,-76.62928088
39.29048147,-76.62838939
39.28987966,-76.62922668
39.2891475,-76.62881713
39.28692845,-76.63410939
39.28813293,-76.63786559
39.28689705,-76.63635943
39.29057513,-76.63253985
39.29064061,-76.63250472
39.29009673,-76.63498253
39.29007854,-76.63553731
39.28749918,-76.63502584
39.28709721,-76.63498642
39.28702052,-76.63498088
39.28760151,-76.6308189
39.28735983,-76.63041856
39.28768832,-76.62948646
39.28770437,-76.6289436
39.29255177,-76.63572907
39.29285239,-76.63126469
39.29294846,-76.63133619
39.2929978,-76.63135059
39.29323995,-76.63148682
39.29202141,-76.63744043
39.29184968,-76.63808485
39.28968876,-76.6340318
39.2883493,-76.63772418
39.2884934,-76.63462769
39.28792819,-76.6345979
39.28793369,-76.63449321
39.28714686,-76.63228508
39.28820462,-76.62909968
39.28736537,-76.63774227
39.28737183,-76.63754064
39.28736352,-76.63778867
39.28675906,-76.63774113
39.28676643,-76.63750457
39.28676425,-76.63707884
39.28732908,-76.63688225
39.28693182,-76.63750236
39.28721148,-76.6361814
39.28668067,-76.63157715
39.28597772,-76.63339281
39.28610577,-76.63066227
39.28624795,-76.63172595
39.28669213,-76.63087262
39.28614311,-76.62948727
39.28676949,-76.62973317
39.28580509,-76.6367077
39.28608088,-76.63685151
39.28584763,-76.63594143
39.28584241,-76.63606016
39.28636437,-76.63582073
39.28650405,-76.63450369
39.28657608,-76.63497525
39.2864541,-76.63496967
39.28641541,-76.63496689
39.28596595,-76.63426516
39.28639557,-76.63392652
39.28646346,-76.63388298
39.28612005,-76.63454099
39.28615054,-76.63454134
39.2861807,-76.63454338
39.28621084,-76.63454521
39.28624102,-76.63454705
39.28627113,-76.63454923
39.28630132,-76.63455106
39.29336669,-76.63106244
39.293107,-76.62842688
39.29229424,-76.62921024
39.29229101,-76.62927617
39.291496,-76.62966583
39.29149302,-76.62960302
39.2914924,-76.62953743
39.29048029,-76.62845201
39.2904745,-76.62857767
39.29045401,-76.62901934
39.2904449,-76.62920835
39.29074783,-76.62823926
39.29228193,-76.62951681
39.29295346,-76.6380832
39.29285215,-76.63807722
39.29264273,-76.63806479
39.29250716,-76.63723182
39.29258068,-76.6372378
39.29276434,-76.63730861
39.29292052,-76.63721855
39.29301469,-76.63764015
39.29249714,-76.63649752
39.29253274,-76.63667785
39.2925787,-76.63668111
39.29289673,-76.63668269
39.29259048,-76.63502035
39.29259383,-76.63493735
39.29277999,-76.63308862
39.2929025,-76.63129577
39.29319036,-76.63147006
39.293343,-76.6315302
39.29328899,-76.63149957
39.29210577,-76.63784865
39.29210273,-76.63793383
39.29214368,-76.63810078
39.29199815,-76.63809303
39.29189344,-76.63783698
39.29008493,-76.63405043
39.2901139,-76.63431235
39.29011512,-76.63436402
39.29010219,-76.6346049
39.29010322,-76.6347811
39.29003827,-76.63596858
39.29003719,-76.6360246
39.2900287,-76.63626033
39.29010008,-76.63487829
39.29074928,-76.6357961
39.29075408,-76.63564353
39.29076639,-76.63514217
39.29076986,-76.63502678
39.2907745,-76.63484923
39.29075678,-76.63552384
39.29077969,-76.63465356
39.29078813,-76.63433417
39.29078931,-76.63428456
39.29075512,-76.63558179
39.29079486,-76.63408643
39.2907964,-76.6340359
39.29053033,-76.63410079
39.29030418,-76.63246186
39.29030226,-76.63262893
39.2901209,-76.63300242
39.29024466,-76.63295483
39.29027349,-76.6329581
39.2903029,-76.6329584
39.29047585,-76.63290192
39.29075835,-76.63172407
39.29084675,-76.63139212
39.29084723,-76.63130716
39.29083642,-76.63122849
39.29085802,-76.63087793
39.29086988,-76.63068485
39.29087377,-76.63048912
39.29080405,-76.63023941
39.290711,-76.63011092
39.29042848,-76.63002327
39.29020406,-76.62974524
39.29023211,-76.62982075
39.29023004,-76.62988747
39.29022596,-76.62999265
39.29022222,-76.63010592
39.29039419,-76.631651
39.2887242,-76.63781731
39.2888829,-76.63786964
39.28910184,-76.63786458
39.28941744,-76.63779692
39.2887535,-76.63729609
39.28954979,-76.63721188
39.28908179,-76.63740883
39.28908289,-76.63736776
39.28908401,-76.6373254
39.28929256,-76.6373289
39.28967511,-76.63449417
39.28967404,-76.63454033
39.28966974,-76.63468065
39.289664,-76.63487311
39.28957569,-76.6361043
39.28962458,-76.63664354
39.28882622,-76.63660635
39.28967246,-76.6345868
39.28887276,-76.63558642
39.28891055,-76.63554122
39.28890583,-76.63548542
39.28890389,-76.63542501
39.28891153,-76.63526854
39.28975837,-76.63302604
39.28938428,-76.63292014
39.28941714,-76.63292222
39.28958489,-76.63296689
39.28962355,-76.63296988
39.28777418,-76.6369284
39.28769911,-76.6369242
39.28780929,-76.63693025
39.28787582,-76.63693424
39.28790814,-76.63693601
39.28803951,-76.63694205
39.28834953,-76.63764254
39.28834139,-76.63785043
39.28816502,-76.63786573
39.28809283,-76.6378638
39.28801569,-76.63785276
39.28787297,-76.63784585
39.28772782,-76.63789546
39.28775992,-76.6376133
39.28776278,-76.63756385
39.2877642,-76.63751667
39.28776631,-76.63746715
39.28777562,-76.63714635
39.2879544,-76.63757114
39.2884403,-76.63655531
39.28828696,-76.63646249
39.28821367,-76.63645964
39.2881653,-76.63645655
39.28813258,-76.6364537
39.2880985,-76.63645289
39.28806078,-76.63645077
39.28802057,-76.63644846
39.28795936,-76.63644567
39.28779422,-76.63651238
39.28782445,-76.6359068
39.28782749,-76.63585366
39.28783398,-76.63577203
39.28784045,-76.63564086
39.287845,-76.63558494
39.28784689,-76.63552555
39.28800074,-76.63547651
39.28807305,-76.63548172
39.28827828,-76.63568493
39.28819815,-76.63584626
39.28803541,-76.63583717
39.28836899,-76.63504474
39.28825183,-76.63503632
39.2881313,-76.63503353
39.28809529,-76.63503231
39.28805838,-76.63503028
39.28798353,-76.63502946
39.2878739,-76.6350242
39.28779875,-76.63502104
39.28788376,-76.634878
39.28793564,-76.63465829
39.28794108,-76.63433345
39.28795319,-76.63427954
39.28850669,-76.63487635
39.28792302,-76.63402329
39.28807063,-76.63395821
39.28812417,-76.63443546
39.28813971,-76.63429128
39.28794352,-76.63417336
39.28791996,-76.63397258
39.28812372,-76.63423374
39.28814082,-76.63417987
39.28839879,-76.6326213
39.28718523,-76.63228753
39.28701988,-76.63233057
39.28701767,-76.63238101
39.28701541,-76.63243371
39.28700823,-76.63259263
39.28838258,-76.63356205
39.28698831,-76.63303901
39.28698118,-76.63319652
39.28697895,-76.63324474
39.28697276,-76.63338981
39.28697048,-76.63343806
39.28696836,-76.63348511
39.28822498,-76.62980698
39.28822852,-76.62974211
39.28818116,-76.62960299
39.28862564,-76.62935857
39.28819372,-76.62933552
39.28819589,-76.62925953
39.28820876,-76.6286916
39.28749723,-76.63507943
39.28734455,-76.63498982
39.28728285,-76.63498532
39.28713549,-76.63498941
39.28686958,-76.63494107
39.28687175,-76.63489238
39.28692744,-76.63469687
39.28690995,-76.63464694
39.28690612,-76.63454821
39.28742073,-76.63704392
39.28727409,-76.63724517
39.2873733,-76.63748743
39.28736679,-76.63769672
39.28735962,-76.6379267
39.2871894,-76.63780378
39.28676186,-76.63765054
39.28676477,-76.63755749
39.2867603,-76.63717508
39.2867623,-76.63712964
39.28676632,-76.63702671
39.28676821,-76.63697679
39.28677023,-76.63692833
39.28688445,-76.63687935
39.28736067,-76.63787652
39.2871244,-76.63691548
39.28715817,-76.63691765
39.28722545,-76.63692255
39.28729082,-76.63690349
39.28736618,-76.63688499
39.28740108,-76.63688746
39.28743607,-76.63688967
39.28692255,-76.63688164
39.28692783,-76.63415393
39.28693155,-76.63425762
39.28693169,-76.6340166
39.28691108,-76.6338738
39.28705934,-76.63387379
39.28709485,-76.63387188
39.28715646,-76.63387623
39.28719122,-76.63387879
39.28741167,-76.63391338
39.28735272,-76.63432545
39.28735064,-76.63440105
39.28734216,-76.63453473
39.28733904,-76.63459695
39.28733655,-76.63463976
39.2873343,-76.63468338
39.28711715,-76.63407836
39.28711934,-76.63403736
39.28707815,-76.63071972
39.28707537,-76.6307645
39.28708933,-76.63112986
39.28705634,-76.63118475
39.28702798,-76.63183069
39.28703087,-76.63188228
39.28766164,-76.63146582
39.287666,-76.63140877
39.28717529,-76.63177557
39.28760317,-76.63118847
39.28760634,-76.63111747
39.28761031,-76.63103546
39.28764288,-76.63095639
39.28774634,-76.63082788
39.28771122,-76.63082561
39.28752867,-76.63081418
39.28703021,-76.63178377
39.2874581,-76.63081094
39.28733327,-76.63082246
39.28747495,-76.63689245
39.28716384,-76.63721149
39.28709712,-76.63720769
39.28721132,-76.63180574
39.28706401,-76.63720538
39.28703038,-76.63720286
39.28689737,-76.63750005
39.28696449,-76.63750457
39.2871555,-76.63751689
39.28726193,-76.63535303
39.28725861,-76.63543222
39.28724944,-76.63558864
39.28724576,-76.63566172
39.28721796,-76.63604108
39.28721572,-76.63608773
39.28721351,-76.63613452
39.28720704,-76.63627299
39.28719902,-76.63645501
39.28719626,-76.63650439
39.28708184,-76.63638787
39.287043,-76.63638432
39.28700646,-76.63638095
39.28676373,-76.63647839
39.28677143,-76.63634194
39.28677591,-76.63625519
39.28678185,-76.63621138
39.2868346,-76.63581766
39.28684811,-76.63573795
39.28683772,-76.63567482
39.28682343,-76.63560626
39.28685011,-76.63549499
39.28684858,-76.63544847
39.28711854,-76.63542408
39.2871498,-76.63542474
39.2870791,-76.63560456
39.28705442,-76.63570915
39.28694495,-76.63563271
39.28709099,-76.63580488
39.2870598,-76.63609789
39.28692099,-76.6360738
39.28756478,-76.63395228
39.28756249,-76.63399893
39.28755985,-76.6340433
39.28685248,-76.63536561
39.28685485,-76.6353227
39.28754217,-76.63424551
39.28753672,-76.63430073
39.28753335,-76.63435471
39.28753009,-76.6344067
39.28750664,-76.63488994
39.28728338,-76.63082071
39.28718425,-76.63082613
39.28726485,-76.62892571
39.28726532,-76.62898216
39.28717742,-76.62908254
39.28724974,-76.62919204
39.28718684,-76.62923542
39.28725389,-76.62929413
39.28718315,-76.62955395
39.28723141,-76.62977729
39.28722739,-76.62983415
39.28726903,-76.62994488
39.28713535,-76.63043499
39.28729277,-76.63041425
39.28767839,-76.63018873
39.28764881,-76.630109
39.28771737,-76.6300443
39.28771995,-76.62999042
39.28772244,-76.62993585
39.28721138,-76.62950403
39.28723945,-76.62940073
39.28766769,-76.62970216
39.28767426,-76.62940953
39.2876886,-76.62933004
39.28769533,-76.62909787
39.2876984,-76.62902096
39.28770691,-76.62886188
39.28771008,-76.62878121
39.28738903,-76.62914562
39.2873699,-76.62957253
39.28766243,-76.62982122
39.28767114,-76.62962842
39.28603554,-76.63640565
39.2864155,-76.63623674
39.28580278,-76.63684201
39.28583524,-76.63698223
39.28582816,-76.63712644
39.28577142,-76.63741569
39.2860912,-76.63773379
39.28636905,-76.63786753
39.28637132,-76.63777993
39.2863809,-76.63750631
39.28638328,-76.63743922
39.28640494,-76.63725415
39.28637421,-76.63695425
39.28626415,-76.63745155
39.28641369,-76.63679978
39.28591052,-76.6353957
39.28590808,-76.63543927
39.285906,-76.63548345
39.28589551,-76.63569274
39.28584507,-76.63600008
39.28589979,-76.63561121
39.28588924,-76.63619912
39.28601655,-76.63626325
39.28587047,-76.63639467
39.28646893,-76.63146249
39.28614655,-76.62940427
39.28614047,-76.62954147
39.28613819,-76.62959483
39.28585031,-76.63590263
39.28642892,-76.63609133
39.28646099,-76.63604458
39.28646361,-76.63599484
39.2864371,-76.63577648
39.28644416,-76.63563256
39.28647983,-76.63558682
39.28645493,-76.63548853
39.28656306,-76.63537526
39.28646057,-76.63536955
39.2865621,-76.63408371
39.28650137,-76.63454907
39.28649653,-76.63471874
39.28630471,-76.63478344
39.28628186,-76.63493608
39.28625058,-76.63486256
39.28617799,-76.63486286
39.28596836,-76.63421865
39.28597028,-76.63417475
39.28597427,-76.63408915
39.28597636,-76.63404126
39.28615702,-76.63390555
39.28594723,-76.63398598
39.28627517,-76.63391046
39.28631506,-76.63392274
39.2863577,-76.6339242
39.28612257,-76.62993612
39.28611771,-76.6300419
39.2861474,-76.63032259
39.28618016,-76.63032448
39.28624639,-76.6303287
39.28635017,-76.63033474
39.28665215,-76.63022852
39.28671417,-76.63017021
39.28665729,-76.63010821
39.28665976,-76.63004391
39.28666619,-76.62991933
39.28611364,-76.63032058
39.2867252,-76.62958347
39.28677313,-76.62953345
39.28677219,-76.62943859
39.28677359,-76.62933781
39.28676759,-76.62919848
39.28657728,-76.62924924
39.28644709,-76.62925942
39.28639558,-76.62925594
39.28620965,-76.62924145
39.28615293,-76.62923719
39.28669525,-76.62938454
39.28677613,-76.62928612
39.28681125,-76.6292433
39.28659499,-76.63346678
39.28660835,-76.63319214
39.28661018,-76.63315487
39.28661412,-76.63307315
39.28661593,-76.6330308
39.28662241,-76.63277067
39.28662684,-76.63267622
39.28662913,-76.63262843
39.2866382,-76.63244157
39.28664046,-76.63239245
39.2866886,-76.63224651
39.28665375,-76.63224442
39.28657145,-76.63223941
39.28644743,-76.63223187
39.28604176,-76.63339682
39.28663152,-76.63258237
39.28611225,-76.63340186
39.2864524,-76.6334372
39.28642645,-76.63309961
39.28653156,-76.6329207
39.28647295,-76.63279258
39.28621502,-76.63251645
39.28621077,-76.63260703
39.28620869,-76.63264857
39.28620297,-76.63276821
39.28615045,-76.63297326
39.28608152,-76.63113704
39.28607165,-76.63139343
39.28606915,-76.63144506
39.2859836,-76.63170626
39.28610757,-76.6317142
39.28628135,-76.63172524
39.28635493,-76.63172969
39.28642499,-76.63173363
39.28649716,-76.63173796
39.28607502,-76.63134148
39.28661245,-76.63114891
39.28667659,-76.63104219
39.28662319,-76.63098024
39.28669869,-76.63093003
39.28670418,-76.63081656
39.28629938,-76.63067481
39.29226369,-76.62977048
39.29226743,-76.62970861
39.29179847,-76.62992537
39.29165066,-76.62989246
39.29226221,-76.63024104
39.29149835,-76.62934674
39.29160463,-76.62985659
39.29149745,-76.62972762
39.29079022,-76.62866563
39.29078757,-76.62872839
39.29077887,-76.628917
39.2907987,-76.62824377
39.29331655,-76.63104655
39.2932168,-76.63101299
39.29316605,-76.63098506
39.29328353,-76.63009438
39.29327743,-76.63022631
39.29330793,-76.62944491
39.29298299,-76.62968803
39.29328082,-76.63015886
39.29295398,-76.63034792
39.29302637,-76.63086915
39.2929754,-76.63085432
39.29282723,-76.63079904
39.29309159,-76.62904413
39.29292531,-76.63083894
39.28937586,-76.62887758
39.28958761,-76.62899201
39.28963036,-76.62899572
39.28966877,-76.62901841
39.28970804,-76.62904249
39.28986239,-76.62914766
39.28986057,-76.6290763
39.28986451,-76.62900012
39.2898695,-76.6289213
39.2897946,-76.62849538
39.2904574,-76.62895545
39.29046573,-76.62876793
39.28713987,-76.63177529
39.28698362,-76.63314406
39.29004194,-76.63585815
39.28727417,-76.62874054
39.29047573,-76.62851461
39.2927042,-76.63567385
39.2862343,-76.63144801
39.28755029,-76.63413997
39.29244171,-76.63805231
39.28641313,-76.63628184
39.30914465,-76.64689186
39.30918449,-76.64688936
39.30922329,-76.64687917
39.30926181,-76.64689745
39.30930321,-76.64690436
39.30963309,-76.64661309
39.3096317,-76.64666392
39.30962942,-76.64671468
39.30962804,-76.64676523
39.30962215,-76.64691661
39.30961867,-76.64701427
39.30961495,-76.64711688
39.30961312,-76.64716737
39.30958116,-76.64738772
39.30957058,-76.64758942
39.3095678,-76.64763788
39.30956184,-76.64769015
39.30955753,-76.6477426
39.30955809,-76.64779518
39.30955389,-76.64784544
39.30954798,-76.64789649
39.30934377,-76.64785412
39.30926742,-76.6478526
39.30918992,-76.6478481
39.30911143,-76.64786223
39.30907273,-76.6478608
39.30903492,-76.64785659
39.30899591,-76.64785641
39.30891434,-76.64785227
39.30902833,-76.64760036
39.30903972,-76.64740154
39.30904264,-76.64735276
39.30899783,-76.64703674
39.30909911,-76.64705805
39.3093085,-76.64747623
39.30896905,-76.64604825
39.30901008,-76.64605086
39.30905148,-76.64605368
39.30909237,-76.64605634
39.3091326,-76.64605824
39.30917386,-76.64606069
39.30921939,-76.64595115
39.30925955,-76.64595127
39.30934063,-76.64595953
39.30946192,-76.64595626
39.30950458,-76.64596385
39.30965378,-76.64615144
39.3096644,-76.64599653
39.30966959,-76.6458948
39.30967028,-76.64584228
39.30967505,-76.64579111
39.3096761,-76.64574071
39.30968054,-76.64562286
39.30968537,-76.64552033
39.30969481,-76.64532178
39.30969672,-76.64527142
39.30970001,-76.64512302
39.30946173,-76.64535658
39.30942517,-76.64535352
39.30938817,-76.64534978
39.30927852,-76.64534318
39.30920341,-76.645204
39.30966642,-76.64594607
39.30924034,-76.64534197
39.30916186,-76.64520418
39.30912123,-76.64519991
39.30907357,-76.64549412
39.30907278,-76.64558783
39.30907067,-76.64575943
39.30976256,-76.64380596
39.30975962,-76.64385796
39.30975337,-76.64395776
39.30975363,-76.64400638
39.30975141,-76.64405617
39.30974577,-76.64415821
39.30974334,-76.64420771
39.30974185,-76.64425709
39.30973652,-76.6444317
39.30973178,-76.64448241
39.30972614,-76.64463365
39.30972224,-76.64468506
39.30949081,-76.64471104
39.30945435,-76.64471109
39.30941733,-76.64470447
39.30937987,-76.64470673
39.30934377,-76.64469931
39.30926845,-76.64469754
39.30919598,-76.6446929
39.30912248,-76.64468706
39.30904786,-76.64468234
39.30900964,-76.64468191
39.30904354,-76.64445862
39.30919213,-76.64435619
39.30921952,-76.64432394
39.30924446,-76.64428611
39.30926965,-76.64424958
39.30932822,-76.6441565
39.30937081,-76.64414074
39.30940037,-76.64411152
39.30942304,-76.6438338
39.3095938,-76.64402482
39.30935941,-76.64446313
39.30941521,-76.6444351
39.30944832,-76.64443705
39.30948167,-76.6444389
39.30951427,-76.64444148
39.3095796,-76.64444454
39.30214693,-76.63914076
39.29804738,-76.63970086
39.30805729,-76.64664139
39.30809565,-76.64664481
39.30813428,-76.64664654
39.30825494,-76.64665373
39.30829475,-76.64665552
39.30837226,-76.64666261
39.30841249,-76.64666127
39.30845061,-76.64666451
39.30848944,-76.64666752
39.30852951,-76.64667026
39.30856952,-76.64667296
39.30860864,-76.64667528
39.30868695,-76.64668065
39.30800509,-76.64696709
39.30806974,-76.64697115
39.30813914,-76.64697592
39.30824196,-76.64698311
39.30834407,-76.6469879
39.30837847,-76.6469903
39.30844614,-76.64699297
39.30848084,-76.64699279
39.30851413,-76.64699693
39.30858307,-76.64699921
39.30861824,-76.64700063
39.30865248,-76.64700554
39.30868584,-76.64700566
39.30798978,-76.64746426
39.30802494,-76.64746567
39.30806035,-76.64747037
39.30823855,-76.64748035
39.30834602,-76.64748556
39.30870147,-76.64751275
39.30841591,-76.6474945
39.30852441,-76.6475017
39.30856003,-76.64750521
39.30859564,-76.64750422
39.30863172,-76.64750738
39.30806636,-76.64766414
39.30806207,-76.64776379
39.30805942,-76.6478605
39.30824835,-76.6478013
39.30828516,-76.64780157
39.30832166,-76.64780598
39.30842984,-76.6478131
39.30846666,-76.64781341
39.30850251,-76.64782005
39.30853917,-76.64781867
39.30816721,-76.6460053
39.3083785,-76.6460177
39.30845325,-76.64602157
39.30849105,-76.64602253
39.3085284,-76.64602999
39.3085643,-76.64603121
39.30860108,-76.64603182
39.30863868,-76.64603466
39.30867539,-76.64603837
39.30871113,-76.64604055
39.30866107,-76.64583633
39.30866456,-76.64573707
39.30867839,-76.64541816
39.30868787,-76.6451699
39.3085546,-76.64516938
39.30852225,-76.64516532
39.30848991,-76.64516323
39.30835727,-76.64515808
39.30812698,-76.64502876
39.30813319,-76.64508255
39.30813773,-76.64513349
39.30814183,-76.64518337
39.30815093,-76.64523438
39.30814976,-76.64533504
39.30814451,-76.64543657
39.30814535,-76.64548631
39.30814396,-76.64553597
39.30813321,-76.64565343
39.30812941,-76.64570461
39.30813077,-76.64575285
39.30813258,-76.64580065
39.30829644,-76.64544558
39.30833071,-76.64544721
39.30836346,-76.64544944
39.30842906,-76.64545087
39.30852903,-76.64545453
39.3084007,-76.64574548
39.30812414,-76.64392093
39.30814094,-76.64401243
39.30818173,-76.64408396
39.30822999,-76.64413844
39.30827878,-76.6441979
39.30830248,-76.64422719
39.3083514,-76.64428249
39.30837432,-76.64431336
39.30840077,-76.64434068
39.30842079,-76.64437414
39.30844943,-76.64439674
39.30846776,-76.6444362
39.30849856,-76.64445629
39.30854355,-76.64452028
39.30856723,-76.64454745
39.30858942,-76.6445775
39.30867561,-76.6446426
39.30868728,-76.6447475
39.30840719,-76.64468739
39.30837429,-76.64467774
39.3082724,-76.64466803
39.30814514,-76.64474682
39.30814282,-76.64470101
39.30814214,-76.64466562
39.30814663,-76.64462734
39.30814878,-76.64458379
39.30814891,-76.64454131
39.30815074,-76.64449884
39.30815287,-76.64445308
39.30815164,-76.64440939
39.30815104,-76.64436906
39.30813449,-76.64432693
39.30810925,-76.6442632
39.30829273,-76.64448586
39.306821,-76.64743551
39.3068222,-76.64738959
39.30682334,-76.64734366
39.30697749,-76.64741937
39.30701506,-76.64742169
39.30716046,-76.64743075
39.30727083,-76.64743698
39.30745237,-76.64744695
39.30748895,-76.64744894
39.30752579,-76.64745067
39.30768242,-76.64739171
39.30767953,-76.64748374
39.30767661,-76.64757718
39.30672365,-76.64772097
39.30691702,-76.64773351
39.30695336,-76.64773632
39.30702961,-76.64774139
39.30706802,-76.64774392
39.30741054,-76.64776343
39.30744905,-76.64776541
39.30752621,-76.64776932
39.30771782,-76.6477788
39.30675889,-76.64657164
39.30679729,-76.64657393
39.30683684,-76.64657626
39.30768033,-76.64777723
39.30775734,-76.64778117
39.30706778,-76.64658989
39.30710631,-76.64659214
39.30714477,-76.64659445
39.30722108,-76.64659891
39.30748889,-76.6466143
39.30756626,-76.64661874
39.30772071,-76.64662762
39.30775966,-76.6466299
39.30705555,-76.64691288
39.30713144,-76.64691735
39.30724583,-76.646924
39.30728408,-76.64692623
39.30759261,-76.64694398
39.3076318,-76.64694622
39.30766969,-76.64694839
39.30678184,-76.64594426
39.30694638,-76.64595502
39.30704194,-76.6436873
39.30747583,-76.64693724
39.30713479,-76.64594791
39.30717181,-76.64595038
39.30724823,-76.64595489
39.3072861,-76.64595703
39.30732292,-76.64595913
39.30743589,-76.64596556
39.30747423,-76.64596781
39.3075124,-76.64596994
39.30754995,-76.6459721
39.30762621,-76.64597647
39.30766558,-76.6459787
39.30731232,-76.64538217
39.30685823,-76.64367652
39.30690431,-76.6436792
39.30695038,-76.64368193
39.30699646,-76.64368462
39.30708864,-76.64369001
39.30712941,-76.64369244
39.30716493,-76.64369449
39.30723071,-76.64369798
39.30726355,-76.64369968
39.30730019,-76.64370154
39.30733554,-76.64370333
39.3073699,-76.64370505
39.30740495,-76.64370686
39.30743765,-76.64370849
39.30747271,-76.64371031
39.30750877,-76.64371214
39.30754555,-76.64371412
39.30762658,-76.64371871
39.30770706,-76.64372297
39.30774563,-76.64372342
39.30778388,-76.6437261
39.30782286,-76.64372813
39.30786142,-76.64370857
39.30789604,-76.64371032
39.30735378,-76.64430949
39.30706881,-76.64259446
39.30709885,-76.64270839
39.30714238,-76.64277091
39.30716694,-76.64279769
39.30721473,-76.6428575
39.30729104,-76.64290345
39.30708198,-76.64289226
39.30692954,-76.64324083
39.3070507,-76.64314383
39.30712969,-76.64314801
39.30717059,-76.64315166
39.30720954,-76.64314676
39.30728351,-76.64315427
39.30736184,-76.64315937
39.30739803,-76.64315654
39.30742914,-76.64316042
39.30746213,-76.64316662
39.30749553,-76.64319113
39.30753381,-76.6432165
39.3075721,-76.64323874
39.30691807,-76.64240611
39.30694574,-76.64247488
39.30695399,-76.64251683
39.30695416,-76.64255805
39.30695022,-76.64264272
39.30694969,-76.64268597
39.30694858,-76.64286117
39.30693776,-76.64299781
39.30693624,-76.64305038
39.30693234,-76.64316111
39.30542671,-76.64642441
39.30555593,-76.64648123
39.30625737,-76.64652253
39.30637287,-76.64652931
39.30645593,-76.64653427
39.30651744,-76.6465378
39.30645145,-76.64675122
39.30643091,-76.64731807
39.30642922,-76.64736684
39.30642577,-76.64746738
39.30642406,-76.64751713
39.29622725,-76.63390912
39.30584803,-76.64767111
39.30573737,-76.64766453
39.3056369,-76.64766221
39.30543717,-76.64756265
39.30544051,-76.64746165
39.30544212,-76.64741268
39.30544374,-76.64736381
39.30544702,-76.64726416
39.30545495,-76.64692917
39.3054568,-76.64688008
39.30545854,-76.64683358
39.30546032,-76.64678627
39.3054621,-76.64673946
39.30546383,-76.64669279
39.30563863,-76.64682319
39.30567304,-76.6468248
39.30570596,-76.64682635
39.30580633,-76.64683083
39.30583851,-76.64683253
39.30587143,-76.64683408
39.30590436,-76.6468356
39.3059373,-76.64683713
39.30597022,-76.64683869
39.30600315,-76.64684022
39.30603607,-76.64684176
39.30606899,-76.6468433
39.30610192,-76.64684486
39.30613486,-76.64684638
39.30616779,-76.64684789
39.30620072,-76.64684944
39.30623365,-76.64685097
39.30626657,-76.64685257
39.30629733,-76.64685632
39.30628225,-76.64736772
39.30569162,-76.63829931
39.30610321,-76.6473582
39.30567676,-76.64733562
39.30560311,-76.64733312
39.30570575,-76.645039
39.30581634,-76.64503292
39.30584985,-76.64503477
39.30588274,-76.64503651
39.30591576,-76.64503834
39.30598013,-76.64504181
39.30604836,-76.64504549
39.30612285,-76.64504952
39.30619996,-76.6450537
39.30624111,-76.64505592
39.30628063,-76.64505804
39.30631754,-76.64506004
39.30650574,-76.64512686
39.30650393,-76.64517415
39.30650218,-76.64522146
39.30649871,-76.64531333
39.30649701,-76.64535802
39.30649541,-76.64540099
39.30649373,-76.64544503
39.30618781,-76.64589769
39.30595002,-76.64588234
39.30571043,-76.64561773
39.30558819,-76.64586644
39.30555194,-76.64586439
39.30544507,-76.64585833
39.30549545,-76.64569609
39.30549684,-76.64565257
39.30549836,-76.64560625
39.30549989,-76.64555895
39.30550133,-76.64551447
39.30552712,-76.64539446
39.30552985,-76.64530447
39.3055312,-76.64525947
39.30553817,-76.64502991
39.30553954,-76.64498478
39.30554102,-76.64493606
39.30571486,-76.64531372
39.30577597,-76.64532331
39.30590495,-76.64533001
39.30602925,-76.64533599
39.30606144,-76.64533757
39.3060919,-76.6453391
39.30612249,-76.64534064
39.30615459,-76.64534222
39.3061867,-76.64534384
39.30621879,-76.64534544
39.30625088,-76.64534707
39.30628298,-76.64534866
39.30631495,-76.64535025
39.30634747,-76.64535144
39.30639355,-76.64565089
39.30632455,-76.64564645
39.30628993,-76.64564419
39.3062237,-76.64563992
39.30618958,-76.64563769
39.30615711,-76.64563562
39.3061239,-76.64563346
39.30609017,-76.64563126
39.30605561,-76.64562906
39.30602106,-76.64562683
39.30598652,-76.6456246
39.30595302,-76.64561711
39.30592149,-76.64561388
39.3058891,-76.64561303
39.30594473,-76.64419577
39.30581656,-76.64359479
39.30585302,-76.64359683
39.30588996,-76.64359908
39.30592685,-76.64360132
39.30596386,-76.64360311
39.30600187,-76.64360473
39.3060392,-76.64360693
39.30611314,-76.64361182
39.30615031,-76.64361426
39.30618804,-76.64361662
39.30622423,-76.64361965
39.3063402,-76.6437623
39.3065279,-76.64399083
39.30655102,-76.6437157
39.30590558,-76.64272885
39.30596131,-76.64273678
39.30601332,-76.64273602
39.30606365,-76.64274108
39.30611403,-76.64274325
39.30616604,-76.64274828
39.30621758,-76.64274898
39.30626808,-76.64275294
39.30631967,-76.6427552
39.30637088,-76.64275893
39.30643129,-76.64275472
39.30658167,-76.64278354
39.30659403,-76.64284956
39.30658713,-76.64289255
39.30658597,-76.64293493
39.3065848,-76.6429773
39.30658363,-76.64301968
39.30591387,-76.64311191
